URL Prisma;Año de Publicación;Tipo;Título;Fuente;ISSN;ISBN;Datos de la Publicación;Editor;Autores;Autoría preferente;Autores US;Total Autores;Afiliaciones;Afiliaciones Internacionales Sí/No;Afiliaciones Internacionales;DOI;Cód. WOS;Cód. Scopus;Cód. PubMed;Id. idUS;Cód. Dialnet;Vía Acceso;Dialnet
https://bibliometria.us.es/prisma/publicacion/91925;2018;Book in series;The route towards sustainable innovation and entrepreneurship: an overview;SUSTAINABILITY IN INNOVATION AND ENTREPRENEURSHIP: POLICIES AND PRACTICES FOR A WORLD WITH FINITE RESOURCES;;"978-3-319-57317-5;978-3-319-57318-2";1-9;SPRINGER;"Leal-Millán, A.;Peris-Ortiz, M.;Leal-Rodríguez, A. L.";Sí;"Leal-Millán, A. [2155];Leal-Rodríguez, A. L. [2157]";3;"Universidad de Sevilla;Universitat Politècnica de València;Universidad Loyola Andalucia";No;-;10.1007/978-3-319-57318-2_1;WOS:000429818800003;2-s2.0-85041472421;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/192230;2018;Libro;Adaptación de la distribución minorista al consumidor ecológico: el caso de España y Alemania;Nuevos horizontes del marketing y de la distribución comercial;;978-84-8367-622-6;355-376;KRK EDICIONES;"Rodríguez Rad, Carlos J.;Sánchez del Río Vázquez, María Elena;Navarro García, Antonio;Rondán Cataluña, Francisco Javier;Pérez Méndez, María Belén;Trespalacios Gutiérrez, Juan A. (ed.);Vázquez Casielles, Rodolfo (ed.);Estrada Alonso, Eduardo (ed.);González Mieres, Celina (ed.)";Sí;"Rodríguez Rad, Carlos J. [3654];Sánchez del Río Vázquez, María Elena [3892];Navarro García, Antonio [2957];Rondán Cataluña, Francisco Javier [3755]";9;-;-;-;-;-;-;-;11441/89387;ARTLIB 7228774;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/112821;2018;Libro; La pescadilla que se muerde la cola: paralelismos entre el sector de la construcción y el alumnado andaluz de Ingeniería de Edificación;Investigación y Género. Reflexiones desde la investigación para avanzar en igualdad: VII Congreso Universitario Internacional Investigación y Género : Sevilla, 28 y 29 de Junio de 2018;;978-84-948975-3-5;364-378;SIEMUS (Seminario Interdisciplinar de Estudios de las Mujeres de la Univesidad de Sevilla);"Margarita Infante Perea;Marisa Román Onsalo;Elena Navarro Astor";No;"Margarita Infante Perea [2022];Marisa Román Onsalo [3699]";3;-;-;-;-;-;-;-;11441/80317;ARTLIB 6693452;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/135372;2018;Libro;Cómo mejorar el aprendizaje y la motivación del alumnado a través de una herramienta de gamificación interactiva;Innovaciones en el aprendizaje con tecnologías digitales;;978-84-17270-52-0;65-79;Egregius;"Gema Albort Morant;Antonio Luis Leal Rodríguez;Carmen Merchán Hernández";No;"Gema Albort Morant [5798];Antonio Luis Leal Rodríguez [2157];Carmen Merchán Hernández [6584]";3;-;-;-;-;-;-;-;-;ARTLIB 7145213;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/92110;2018;Libro;Refocusing isomorphism to explain organizational legitimacy: A new approach;Organizational Legitimacy: Challenges and Opportunities for Businesses and Institutions;;"9783319759906;9783319759890";23-43;;"Díez-Martín, Emilio;Díez-de-Castro, Emilio;Vázquez-Sánchez, Adolfo";Sí;"Díez-de-Castro, Emilio [5961];Vázquez-Sánchez, Adolfo [4289]";3;"Hitachi Rail Europe;Universidad de Sevilla";Sí;Hitachi Rail Europe;10.1007/978-3-319-75990-6_2;-;2-s2.0-85053335085;-;-;ARTLIB 7299792;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/207765;2018;Libro;De la idea a la oportunidad de negocio: metodologías distintas al plan de empresa en el estudio y análisis de las iniciativas emprendedoras;Gestión del conocimiento: perspectiva multidisciplinaria;;9789807494755;89-104;;"Baena Luna, Pedro;Meriño Córdoba, Víctor Hugo (ed.)";Sí;Baena Luna, Pedro [6738];2;-;-;-;-;-;-;-;11441/135940;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/92042;2018;Libro;Neuromarketing as a subject of legitimacy;Organizational Legitimacy: Challenges and Opportunities for Businesses and Institutions;;"9783319759906;9783319759890";105-119;;"Revilla-Camacho, María Ángeles;Cossío-Silva, Francisco José;Mercado-Idoeta, Carmelo";Sí;Revilla-Camacho, María Ángeles [3508];3;"Universidad de Sevilla;Universidad Rey Juan Carlos";No;-;10.1007/978-3-319-75990-6_7;-;2-s2.0-85053325612;-;-;ARTLIB 7299787;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/197987;2018;Libro;El estudio de caso como herramienta de aprendizaje en gestión deportiva;Innovación docente en Ciencias de la Actividad Física y el Deporte;;978-84-9177-016-9;;Aranzadi;"Jerónimo García Fernández;Jesús Fernández Gavira;Gabriel A. Cepeda Carrión; Antonio Jesús Sánchez Oliver  (coord.);Moisés Grimaldi Puyana (coord.)";Sí;"Jerónimo García Fernández [1491];Jesús Fernández Gavira [1265];Gabriel A. Cepeda Carrión [815]; Antonio Jesús Sánchez Oliver  [3934];Moisés Grimaldi Puyana [1837]";5;-;-;-;-;-;-;-;-;ARTLIB 8285170;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/135606;2018;Libro;Análisis sectorial del sistema de franquicia español;Nuevos horizontes del marketing y de la distribución comercial;;978-84-8367-622-6;311-333;KRK EDICIONES;"Antonio Navarro García;Carlos Rodríguez Rad;María Elena Sánchez del Río Vázquez ";Sí;"Antonio Navarro García [2957];Carlos Rodríguez Rad [3654];María Elena Sánchez del Río Vázquez  [3892]";3;-;-;-;-;-;-;-;-;ARTLIB 7228776;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/136046;2018;Libro;Extendiendo el modelo UTAUT para evaluar los factores que afectan a la adopción del Big Data en empresas españolas;Nuevos horizontes del marketing y de la distribución comercial;;978-84-8367-622-6;181-200;KRK EDICIONES;"Juan-Pedro Cabrera-Sánchez;Ángel Francisco Villarejo-Ramos";Sí;"Juan-Pedro Cabrera-Sánchez [5812];Ángel Francisco Villarejo-Ramos [4367]";2;-;-;-;-;-;-;-;11441/89385;ARTLIB 7228771;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/207763;2018;Libro;Emprendimiento e intraemprendimiento: un acercamiento a las actuaciones desarrolladas en las CCAA desde la administración pública;España y Rusia: políticas económicas y sociales;;978-5-6040484-4-3;270-279;;"Baena Luna, Pedro;García Río, Esther;Yákovlev, Petr (ed.);Ermólieva, Eleonora (ed.)";Sí;"Baena Luna, Pedro [6738];García Río, Esther [6899]";4;-;-;-;-;-;-;-;11441/135938;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/91969;2018;Book in series;Fostering a relationship learning context as a driver of green innovation performance and green customer capital;SUSTAINABILITY IN INNOVATION AND ENTREPRENEURSHIP: POLICIES AND PRACTICES FOR A WORLD WITH FINITE RESOURCES;;"978-3-319-57317-5;978-3-319-57318-2";11-29;SPRINGER;"Albort-Morant, G.;Martelo-Landroguez, S.;Leal-Rodríguez, A. L.";Sí;"Albort-Morant, G. [5798];Martelo-Landroguez, S. [2483];Leal-Rodríguez, A. L. [2157]";3;"Universidad de Sevilla;Universidad Loyola Andalucia";No;-;10.1007/978-3-319-57318-2_2;WOS:000429818800004;2-s2.0-85121719748;-;-;ARTLIB 6355483;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/91784;2018;Libro;Attitudes towards corporate social responsibility: A cross-cultural study;Corporate Social Responsibility (CSR): Practices, Issues and Global Perspectives;;"9781536132533;9781536132526";269-292;Nova Science Publishers;"González-Rodríguez, M. Rosario;Díaz-Fernández, M. Carmen;Simonetti, Biagio";No;"González-Rodríguez, M. Rosario [1798];Díaz-Fernández, M. Carmen [1054]";3;"Universidad de Sevilla;Università degli Studi del Sannio";Sí;Università degli Studi del Sannio;-;-;2-s2.0-85048406640;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/158691;2018;Revista;Creating dynamic capabilities to increase customer value (vol 49, pg 1141, 2011);MANAGEMENT DECISION;"0025-1747;1758-6070";;56 (7), 1660-1660;EMERALD GROUP PUBLISHING LTD;"Landroguez, SM;Castro, CB;Cepeda-Carrion, G";Sí;Cepeda-Carrion, G [815];3;-;-;-;10.1108/MD-07-2018-951;WOS:000437164800011;2-s2.0-85049506661;-;-;-;Bronce;-
https://bibliometria.us.es/prisma/publicacion/98638;2018;Libro;Investigación y Género. Reflexiones desde la investigación para avanzar en igualdad: VII Congreso Universitario Internacional Investigación y Género : Sevilla, 28 y 29 de Junio de 2018;Investigación y Género. Reflexiones desde la investigación para avanzar en igualdad: VII Congreso Universitario Internacional Investigación y Género : Sevilla, 28 y 29 de Junio de 2018;;978-84-948975-3-5;;SIEMUS (Seminario Interdisciplinar de Estudios de las Mujeres de la Univesidad de Sevilla);"Isabel Vázquez Bermúdez (coord.);María Jesús Cala Carrillo (coord.);Ana Guil Bozal (coord.);Carmen García Gil (coord.);María del Rocío Martínez Torres (coord.);Consuelo Flecha García (coord.)";No;"Isabel Vázquez Bermúdez [4267];María Jesús Cala Carrillo [549];Ana Guil Bozal [1877];Carmen García Gil [1505];María del Rocío Martínez Torres [2588];Consuelo Flecha García [1346]";6;-;-;-;-;-;-;-;-;LIB 723792;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/99901;2018;Libro;Uso del teléfono móvil, juventud y familia;Uso del teléfono móvil, juventud y familia;;978-84-17270-73-5;;Egregius;" Cruz-Díaz, Rocío; Caro González, Francisco Javier; Ramírez García, Antonia";No; Caro González, Francisco Javier [684];3;-;-;-;-;-;-;-;11441/87879;LIB 733914;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/104859;2018;Libro;Manual pra?ctico de responsabilidad social corporativa : gestio?n diagno?stico e impacto en la empresa;Manual pra?ctico de responsabilidad social corporativa : gestio?n diagno?stico e impacto en la empresa;;84-368-3093-8;;Pirámide (Grupo Anaya, Hachette Livre);"García del Junco, Julio;Palacios Florencio, Beatriz;Espasandín Bustelo, Francisco";Sí;"García del Junco, Julio [1481];Espasandín Bustelo, Francisco [1175]";3;-;-;-;-;-;-;-;-;LIB 726467;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/155892;2018;Libro;Administración y gestión de organizaciones deportivas;Administración y gestión de organizaciones deportivas;;978-84-368-3913-5;;Ediciones Pirámide;"Gabriel A. Cepeda Carrión;Silvia Martelo Landroguez";Sí;"Gabriel A. Cepeda Carrión [815];Silvia Martelo Landroguez [2483]";2;-;-;-;-;-;-;-;-;LIB 766226;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/113821;2018;Libro;Sustainability in Innovation and Entrepreneurship;Sustainability in Innovation and Entrepreneurship;;9783319573175;;SPRINGER;"Antonio Luis Leal Rodríguez;Antonio Genaro Leal Millán (coord.);Marta Peris Ortiz (coord.)";Sí;"Antonio Luis Leal Rodríguez [2157];Antonio Genaro Leal Millán [2155]";3;-;-;-;-;-;-;-;-;LIB 709274;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/100665;2018;Libro;IX Jornadas de Innovación e Investigación Docente. I International Workshop. Educational Innovation and Research. ACTAS de la Jornada Conjunta.;IX Jornadas de Innovación e Investigación Docente. I International Workshop. Educational Innovation and Research. ACTAS de la Jornada Conjunta.;;978-84-942274-9-3;;Universidad de Sevilla;"Asunción Rodríguez Ramos (coord.);Ignacio Castro-Abancéns (coord.);Concepción Foronda-Robles (coord.)";No;"Asunción Rodríguez Ramos [3656];Ignacio Castro-Abancéns [778];Concepción Foronda-Robles [1366]";3;-;-;-;-;-;-;-;-;LIB 718855;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/172402;2018;Libro;Factores que afectan a la adopción del Big Data como instrumento de marketing en empresas españolas;Interioridade e Competitividade: Desafios Globais da Gestâo. XXVIII Jornadas Luso-Espanholas de Gestâo Científica (2018);;978-972-8681-72-0;1-13;;"Cabrera-Sánchez, Juan-Pedro;Villarejo Ramos, Ángel Francisco";Sí;"Cabrera-Sánchez, Juan-Pedro [5812];Villarejo Ramos, Ángel Francisco [4367]";2;-;-;-;-;-;-;-;11441/73549;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/81299;2018;Libro;Technology assimilation, absorptive capacity and organisational agility: Their combined effect on firm performance;Proceedings of the 19th European Conference on Knowledge Management (ECKM 2018);"2048-8963;2048-8971";978-191121894-4;1, 512-520;ACAD CONFERENCES LTD;"Martínez-Caro, Eva;Cegarra-Navarro, Juan Gabriel;Garcia-Perez, Alexeis;Cepeda-Carrión, Gabriel";Sí;Cepeda-Carrión, Gabriel [815];4;"Universidad Politecnica de Cartagena;Coventry University;Universidad de Sevilla";Sí;Coventry University;-;-;2-s2.0-85055472883;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/100442;2018;Libro;Wanted! Experiencia formativa para facilitar la acción emprendedora;IX Jornadas de Innovación e Investigación Docente. I International Workshop. Educational Innovation and Research. ACTAS de la Jornada Conjunta.;;978-84-942274-9-3;23-33;Universidad de Sevilla;"Ignacio Castro-Abancéns;José Carlos Casillas Bueno;Araceli Picón Berjoyo";Sí;"Ignacio Castro-Abancéns [778];José Carlos Casillas Bueno [744];Araceli Picón Berjoyo [3317]";3;-;-;-;-;-;-;-;-;ARTLIB 6566526;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/123898;2018;Libro;Análisis de la opinión del alumnado sobre la aplicación del método de la Campana de Gauss en su evaluación;IX Jornadas de Innovación e Investigación Docente. I International Workshop. Educational Innovation and Research. ACTAS de la Jornada Conjunta.;;978-84-942274-9-3;176-192;Universidad de Sevilla;Francisco Javier Quirós Tomás;Sí;Francisco Javier Quirós Tomás [3434];1;-;-;-;-;-;-;-;-;ARTLIB 6568183;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/113831;2018;Libro;Inmigrantes digitales enseñando a nativos digitales a través de comunidades virtuales;IX Jornadas de Innovación e Investigación Docente. I International Workshop. Educational Innovation and Research. ACTAS de la Jornada Conjunta.;;978-84-942274-9-3;161-175;Universidad de Sevilla;"Juan Pablo Micaletto Belda;Gema Albort Morant;Antonio Luis Leal Rodríguez";Sí;"Gema Albort Morant [5798];Antonio Luis Leal Rodríguez [2157]";3;-;-;-;-;-;-;-;11441/100556;ARTLIB 6568184;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/91980;2018;Libro;Identification of helpful and not helpful online reviews within an eWOM community using text-mining techniques;2ND INTERNATIONAL CONFERENCE ON ADVANCED RESEARCH METHODS AND ANALYTICS (CARMA 2018);;978-84-9048-689-4;250-250;Universidad Politécnica de Valencia;"Olmedilla, M;Martinez-Torres, R;Toral, S";No;"Martinez-Torres, R [2588];Toral, S [4155]";3;"Leonard de Vinci Pole Univ;Universidad de Sevilla";Sí;Leonard de Vinci Pole Univ;-;WOS:000477974500032;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/158690;2018;Libro;Community Microgrids to Increase Local Resiliency;2018 IEEE INTERNATIONAL SYMPOSIUM ON TECHNOLOGY AND SOCIETY (IEEE ISTAS 2018);2158-3404;978-1-5386-9479-4;1-7;IEEE;"Carrion, GA;Cintron, RA;Rodriguez, MA;Sanabria, WE;Reyes, R;O'Neill-Carrillo, E";Sí;Carrion, GA [815];6;University of Puerto Rico;Sí;University of Puerto Rico;-;WOS:000462764400001;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/168257;2018;Libro;El liderazgo de servicio como generador de valor para el cliente en empresas deportivas;Nuevas realidades y enfoques en las organizaciones y eventos deportivos: Implicaciones para la Economía y la Gestión;;978-84-9747-857-1;186-188;Universidad de Málaga (UMA);"Silvia Martelo Landroguez;Rosa Díaz Martín;Gabriel A. Cepeda Carrión";Sí;"Silvia Martelo Landroguez [2483];Gabriel A. Cepeda Carrión [815]";3;-;-;-;-;-;-;-;-;ARTLIB 7608708;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/17077;2017;Revista;Innovativeness and its influence on growth and market extension in construction firms in the Andalusian region;JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT;"0923-4748;1879-1719";;43, 19-33;ELSEVIER SCIENCE BV;"Martínez-Román, Juan A.;Tamayo, Juan A.;Gamero, Javier";No;"Martínez-Román, Juan A. [2584];Tamayo, Juan A. [4127];Gamero, Javier [1444]";3;Universidad de Sevilla;No;-;10.1016/j.jengtecman.2016.11.002;WOS:000398758000003;2-s2.0-85007210018;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16949;2017;Revista;Factors Influencing Residents' Perceptions toward Tourism Development: Differences across Rural and Urban World Heritage Sites;JOURNAL OF TRAVEL RESEARCH;"0047-2875;1552-6763";;56 (6), 760-775;SAGE PUBLICATIONS INC;"Rasoolimanesh, S. Mostafa;Roldán, José L.;Jaafar, Mastura;Ramayah, T.";No;Roldán, José L. [3692];4;"Universiti Sains Malaysia;Universidad de Sevilla";Sí;Universiti Sains Malaysia;10.1177/0047287516662354;WOS:000403178800005;2-s2.0-85020461484;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16657;2017;Revista;Explaining the discrepancy in the mediating role of attitude in the TAM;BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY;"0007-1013;1467-8535";;48 (4), 940-949;WILEY-BLACKWELL;"López-Bonilla, Luis Miguel;López-Bonilla, Jesús Manuel";Sí;"López-Bonilla, Luis Miguel [2236];López-Bonilla, Jesús Manuel [2235]";2;Universidad de Sevilla;No;-;10.1111/bjet.12465;WOS:000405323000004;2-s2.0-84966393241;-;-;ARTREV 6532434;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16227;2017;Revista;The influence of gender on the entrepreneurial intentions of journalism students;INTANGIBLE CAPITAL;"2014-3214;1697-9818";;13 (2), 430-478;OMNIASCIENCE;"Caro González, Francisco Javier ;Romero Benabent, Helios  ;Sánchez Torné, Isadora";Sí;"Caro González, Francisco Javier  [684];Sánchez Torné, Isadora [3954]";3;Universidad de Sevilla;No;-;10.3926/ic.927;WOS:000402760000007;2-s2.0-85017017773;-;11441/81071;ARTREV 5903819;Dorada;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16831;2017;Revista;International Competitiveness of Small and Medium-Sized Enterprises: Peru, a Latin-American Emerging Market;Emerging Markets Finance & Trade;"1540-496X;1558-0938";;53 (1), 150-169;Routledge;"Peña-Vinces, Jesús C.;Casanova, Lourdes;Guillen, Jorge;Urbano, David";Sí;Peña-Vinces, Jesús C. [3212];4;"Universidad de Sevilla;Cornell SC Johnson College of Business;Universidad ESAN;Universitat Autònoma de Barcelona";Sí;"Cornell SC Johnson College of Business;Universidad ESAN";10.1080/1540496X.2016.1156525;WOS:000388932900010;2-s2.0-84979671292;-;-;-;Verde;-
https://bibliometria.us.es/prisma/publicacion/122599;2017;Revista;Características y programa de implantación del sistema de evaluación de la actividad docente del profesorado de la Universidad de Sevilla (Docentia-US);Jornadas de Innovación e Investigación Docente;;;;Universidad de Sevilla;Rafael Periáñez Cristóbal;Sí;Rafael Periáñez Cristóbal [3304];1;-;-;-;-;-;-;-;-;ARTLIB 6114646;Sin Datos;Texto Completo
